"","Sub_ID","Trial","Type","D_RT","D_Word","Outlier","D_Zscore","Correct"
"30724",60,324,1,"905","fist","false",0.213,1
"30725",60,325,1,"2,440","churchly","false",3.389,1
"30726",60,328,1,"900","hush","false",0.203,1
"30727",60,330,1,"1,120","wildfire","false",0.658,1
"30728",60,334,1,"3,215","belligerency","false",4.992,1
"30729",60,335,1,"1,954","disciples","false",2.383,1
"30730",60,337,1,"1,630","burlesques","false",1.713,1
"30731",60,339,1,"1,377","inertia","false",1.19,1
"30732",60,342,1,"1,310","merciless","false",1.051,1
"30733",60,344,1,"1,010","enhanced","false",0.43,1
"30734",60,346,1,"1,302","majority","false",1.034,1
"30735",60,347,1,"1,216","efficiency","false",0.856,1
"30736",60,348,1,"2,421","inaptitude","false",3.349,1
"30737",60,350,1,"1,183","silvers","false",0.788,1
"30738",60,352,1,"1,294","homophone","false",1.018,1
"30739",60,353,1,"1,862","amusements","false",2.193,1
"30740",60,356,1,"1,250","coupler","false",0.927,1
"30741",60,357,1,"1,006","cape","false",0.422,1
"30742",60,358,1,"2,094","unfulfilled","false",2.673,1
"30743",60,359,1,"1,327","postmasters","false",1.086,1
"30744",60,362,1,"1,204","snowfall","false",0.832,1
"30745",60,363,1,"1,249","subnormal","false",0.925,1
"30746",60,366,1,"1,431","ticking","false",1.301,1
"30747",60,370,1,"1,271","overhead","false",0.97,1
"30748",60,371,1,"1,871","unabated","false",2.211,1
"30749",60,373,1,"1,743","deferments","false",1.947,1
"30750",60,376,1,"1,065","ribcage","false",0.544,1
"30751",60,378,1,"1,479","gallon","false",1.401,1
"30752",60,379,1,"1,521","schooldays","false",1.487,1
"30753",60,381,1,"1,084","myopia","false",0.583,1
"30754",60,382,1,"2,766","chiropractor's","false",4.063,1
"30755",60,383,1,"1,452","surfboard","false",1.345,1
"30756",60,387,1,"1,106","dragging","false",0.629,1
"30757",60,389,1,"1,077","grants","false",0.569,1
"30758",60,391,1,"1,383","hurlers","false",1.202,1
"30759",60,393,1,"1,383","straggling","false",1.202,1
"30760",60,394,1,"1,323","flour","false",1.078,1
"30761",60,395,1,"1,716","starvation","false",1.891,1
"30762",60,396,1,"1,327","vandalism","false",1.086,1
"30763",60,399,1,"1,035","Mohammad","false",0.482,1
"30764",60,401,1,"1,086","emperor's","false",0.588,1
"30765",60,407,1,"1,028","protects","false",0.468,1
"30766",60,413,1,"1,586","blowup","false",1.622,1
"30767",60,415,1,"2,061","diagram","false",2.605,1
"30768",60,418,1,"3,286","catastrophically","false",5.139,1
"30769",60,419,1,"1,271","fecund","false",0.97,1
"30770",60,420,1,"1,176","esteemed","false",0.774,1
"30771",60,421,1,"819","glassy","false",0.035,1
"30772",60,422,1,"1,270","commissioner","false",0.968,1
"30773",60,423,1,"1,103","shoelace","false",0.623,1
"30774",60,425,1,"772","setter","false",-0.062,1
"30775",60,429,1,"2,083","liberalism","false",2.65,1
"30776",60,430,1,"1,982","fostered","false",2.441,1
"30777",60,431,1,"1,601","depart","false",1.653,1
"30778",60,434,1,"1,222","lecturer","false",0.869,1
"30779",60,437,1,"948","bad","false",0.302,1
"30780",60,438,1,"825","maybe","false",0.048,1
"30781",60,440,1,"1,425","birthplace","false",1.289,1
"30782",60,441,1,"1,197","intruding","false",0.817,1
"30783",60,446,1,"1,633","effectiveness","false",1.719,1
"30784",60,449,1,"1,531","viva","false",1.508,1
"30785",60,450,1,"1,013","hypnosis","false",0.437,1
"30786",60,452,1,"689","outbreak","false",-0.234,1
"30787",60,455,1,"2,576","enraptured","false",3.67,1
"30788",60,459,1,"1,373","befall","false",1.181,1
"30789",60,462,1,"954","plaques","false",0.314,1
"30790",60,464,1,"1,073","thirty","false",0.561,1
"30791",60,465,1,"1,408","persistent","false",1.254,1
"30792",60,467,1,"1,960","expansiveness","false",2.396,1
"30793",60,468,1,"1,617","congresswoman","false",1.686,1
"30794",60,470,1,"877","stew","false",0.155,1
"30795",60,471,1,"2,261","Senegal","false",3.018,1
"30796",60,472,1,"1,301","greenback","false",1.032,1
"30797",60,475,1,"1,399","jealously","false",1.235,1
"30798",60,477,1,"2,059","dauntless","false",2.6,1
"30799",60,478,1,"1,624","institutes","false",1.7,1
"30800",60,479,1,"1,798","transferable","false",2.06,1
"30801",60,487,1,"1,393","monolith","false",1.223,1
"30802",60,494,1,"1,468","nonspecific","false",1.378,1
"30803",60,495,1,"1,929","dissipation","false",2.331,1
"30804",60,499,1,"1,357","rehearsed","false",1.148,1
"30805",61,2,1,"828","divisive","false",-0.216,1
"30806",61,3,1,"899","collectivize","false",-0.063,1
"30807",61,5,1,"617","eligible","false",-0.67,1
"30808",61,9,1,"807","goggles","false",-0.261,1
"30809",61,11,1,"654","unbelieving","false",-0.591,1
"30810",61,12,1,"461","turned","false",-1.007,1
"30811",61,20,1,"716","Franco","false",-0.457,1
"30812",61,22,1,"1,177","chartered","false",0.537,1
"30813",61,24,1,"856","behead","false",-0.155,1
"30814",61,35,1,"785","chapters","false",-0.308,1
"30815",61,36,1,"907","freshen","false",-0.045,1
"30816",61,41,1,"766","vodka","false",-0.349,1
"30817",61,42,1,"1,165","parishioners","false",0.511,1
"30818",61,45,1,"659","helpless","false",-0.58,1
"30819",61,49,1,"938","contacting","false",0.022,1
"30820",61,50,1,"657","darker","false",-0.584,1
"30821",61,53,1,"852","covert","false",-0.164,1
"30822",61,55,1,"922","burrowed","false",-0.013,1
"30823",61,58,1,"926","clef","false",-0.004,1
"30824",61,67,1,"596","finishing","false",-0.716,1
"30825",61,71,1,"1,103","popularism","false",0.377,1
"30826",61,78,1,"587","caskets","false",-0.735,1
"30827",61,84,1,"966","purified","false",0.082,1
"30828",61,85,1,"510","styled","false",-0.901,1
"30829",61,86,1,"563","gig","false",-0.787,1
"30830",61,90,1,"560","spooky","false",-0.793,1
"30831",61,91,1,"685","inbreeding","false",-0.524,1
"30832",61,97,1,"511","eating","false",-0.899,1
"30833",61,98,1,"510","gram","false",-0.901,1
"30834",61,107,1,"599","owe","false",-0.709,1
"30835",61,114,1,"1,159","Persian","false",0.498,1
"30836",61,116,1,"742","explosive","false",-0.401,1
"30837",61,117,1,"578","weep","false",-0.754,1
"30838",61,120,1,"588","search","false",-0.733,1
"30839",61,123,1,"981","willfully","false",0.114,1
"30840",61,127,1,"1,643","cornfield","false",1.541,1
"30841",61,128,1,"616","salad","false",-0.672,1
"30842",61,130,1,"871","sugar","false",-0.123,1
"30843",61,131,1,"690","flip","false",-0.513,1
"30844",61,133,1,"573","lose","false",-0.765,1
"30845",61,136,1,"1,820","crosswise","false",1.923,1
"30846",61,147,1,"498","deeds","false",-0.927,1
"30847",61,148,1,"622","bloodbath","false",-0.66,1
"30848",61,150,1,"518","ripe","false",-0.884,1
"30849",61,152,1,"1,144","enhances","false",0.466,1
"30850",61,155,1,"1,505","guesstimate","false",1.244,1
"30851",61,158,1,"500","catfish","false",-0.922,1
"30852",61,159,1,"496","gets","false",-0.931,1
"30853",61,176,1,"1,433","compartments","false",1.088,1
"30854",61,177,1,"640","spike","false",-0.621,1
"30855",61,183,1,"703","stamps","false",-0.485,1
"30856",61,184,1,"909","hideously","false",-0.041,1
"30857",61,188,1,"692","beaver","false",-0.509,1
"30858",61,190,1,"2,067","confounded","false",2.455,1
"30859",61,191,1,"1,952","Denny's","false",2.207,1
"30860",61,197,1,"636","other","false",-0.629,1
"30861",61,202,1,"1,361","sorcerer","false",0.933,1
"30862",61,205,1,"989","bronchitis","false",0.131,1
"30863",61,206,1,"776","improper","false",-0.328,1
"30864",61,208,1,"1,118","bunkhouse","false",0.41,1
"30865",61,211,1,"931","averaged","false",0.006,1
"30866",61,213,1,"1,087","consumed","false",0.343,1
"30867",61,216,1,"783","freeloader","false",-0.313,1
"30868",61,218,1,"1,221","disclaimer","false",0.631,1
"30869",61,219,1,"712","aisle","false",-0.466,1
"30870",61,223,1,"994","oceanographer","false",0.142,1
"30871",61,225,1,"1,189","phonographs","false",0.563,1
"30872",61,226,1,"2,335","imperfectability","false",3.032,1
"30873",61,232,1,"1,201","toolmaker","false",0.588,1
"30874",61,233,1,"735","rotate","false",-0.416,1
"30875",61,234,1,"2,034","perpendicularly","false",2.384,1
"30876",61,235,1,"1,923","wildebeest","false",2.145,1
"30877",61,239,1,"2,116","unfertile","false",2.56,1
"30878",61,241,1,"698","surveys","false",-0.496,1
"30879",61,243,1,"622","imports","false",-0.66,1
"30880",61,245,1,"1,383","numerological","false",0.981,1
"30881",61,248,1,"800","money","false",-0.276,1
"30882",61,249,1,"789","crickets","false",-0.3,1
"30883",61,251,1,"812","preventive","false",-0.25,1
"30884",61,253,1,"2,181","reinterpret","false",2.701,1
"30885",61,256,1,"734","attitudes","false",-0.418,1
"30886",61,259,1,"673","traveling","false",-0.55,1
"30887",61,260,1,"587","classical","false",-0.735,1
"30888",61,261,1,"685","strike","false",-0.524,1
"30889",61,263,1,"583","nightly","false",-0.744,1
"30890",61,264,1,"547","cellular","false",-0.821,1
"30891",61,266,1,"1,187","artery","false",0.558,1
"30892",61,268,1,"771","heritages","false",-0.338,1
"30893",61,269,1,"567","blanket","false",-0.778,1
"30894",61,272,1,"547","sneak","false",-0.821,1
"30895",61,275,1,"621","mayor","false",-0.662,1
"30896",61,276,1,"919","Dutchman","false",-0.019,1
"30897",61,283,1,"2,086","predictions","false",2.496,1
"30898",61,284,1,"1,343","intercepted","false",0.894,1
"30899",61,285,1,"501","since","false",-0.92,1
"30900",61,286,1,"566","lemon","false",-0.78,1
"30901",61,289,1,"489","thread","false",-0.946,1
"30902",61,290,1,"842","decorator","false",-0.185,1
"30903",61,291,1,"974","pillars","false",0.099,1
"30904",61,292,1,"1,850","mantrap","false",1.987,1
"30905",61,293,1,"3,773","tantalizingly","false",6.132,1
"30906",61,295,1,"902","shortcomings","false",-0.056,1
"30907",61,298,1,"1,707","fouling","false",1.679,1
"30908",61,299,1,"892","spotless","false",-0.078,1
"30909",61,300,1,"1,136","gnomes","false",0.448,1
"30910",61,301,1,"798","sandbox","false",-0.28,1
"30911",61,302,1,"871","consciences","false",-0.123,1
"30912",61,304,1,"690","involve","false",-0.513,1
"30913",61,310,1,"609","annual","false",-0.688,1
"30914",61,315,1,"636","slimmer","false",-0.629,1
"30915",61,316,1,"718","appeased","false",-0.453,1
"30916",61,323,1,"770","flakes","false",-0.341,1
"30917",61,328,1,"1,211","protraction","false",0.61,1
"30918",61,333,1,"2,556","Cheshire","false",3.509,1
"30919",61,337,1,"885","enactment","false",-0.093,1
"30920",61,338,1,"764","lamprey","false",-0.353,1
"30921",61,339,1,"754","investor","false",-0.375,1
"30922",61,340,1,"941","medicinal","false",0.028,1
"30923",61,341,1,"589","feeds","false",-0.731,1
"30924",61,344,1,"2,151","untenanted","false",2.636,1
"30925",61,346,1,"693","reset","false",-0.506,1
"30926",61,349,1,"1,028","loony","false",0.216,1
"30927",61,350,1,"757","Hannibal","false",-0.369,1
"30928",61,351,1,"518","robbers","false",-0.884,1
"30929",61,353,1,"596","possibility","false",-0.716,1
"30930",61,359,1,"704","dictate","false",-0.483,1
"30931",61,360,1,"607","pelvis","false",-0.692,1
"30932",61,361,1,"649","around","false",-0.601,1
"30933",61,363,1,"904","flabbergast","false",-0.052,1
"30934",61,364,1,"764","foxhunt","false",-0.353,1
"30935",61,365,1,"581","thatches","false",-0.748,1
"30936",61,367,1,"658","eyewitness","false",-0.582,1
"30937",61,372,1,"1,582","tootsy","false",1.41,1
"30938",61,374,1,"923","expectant","false",-0.011,1
"30939",61,375,1,"639","howled","false",-0.623,1
"30940",61,377,1,"641","analyzed","false",-0.619,1
"30941",61,379,1,"739","foaming","false",-0.407,1
"30942",61,383,1,"812","turbulent","false",-0.25,1
"30943",61,384,1,"644","sharks","false",-0.612,1
"30944",61,385,1,"535","coloring","false",-0.847,1
"30945",61,388,1,"648","wrapped","false",-0.603,1
"30946",61,389,1,"904","neuter","false",-0.052,1
"30947",61,390,1,"907","sideswipe","false",-0.045,1
"30948",61,392,1,"652","entertainment","false",-0.595,1
"30949",61,405,1,"511","partners","false",-0.899,1
"30950",61,406,1,"573","policemen","false",-0.765,1
"30951",61,409,1,"735","attentive","false",-0.416,1
"30952",61,411,1,"650","mixed","false",-0.599,1
"30953",61,412,1,"933","sustains","false",0.011,1
"30954",61,414,1,"1,185","brotherhood","false",0.554,1
"30955",61,415,1,"3,448","acquisitiveness","false",5.431,1
"30956",61,417,1,"3,303","causally","false",5.119,1
"30957",61,420,1,"907","dehydrate","false",-0.045,1
"30958",61,422,1,"481","court","false",-0.963,1
"30959",61,423,1,"586","seahorse","false",-0.737,1
"30960",61,425,1,"1,556","talon","false",1.354,1
"30961",61,426,1,"1,113","uncomfortably","false",0.399,1
"30962",61,428,1,"1,196","maneuvering","false",0.578,1
"30963",61,430,1,"523","group","false",-0.873,1
"30964",61,431,1,"515","currently","false",-0.89,1
"30965",61,433,1,"526","creeping","false",-0.866,1
"30966",61,435,1,"579","blackbird","false",-0.752,1
"30967",61,438,1,"644","prisoners","false",-0.612,1
"30968",61,440,1,"868","trachea","false",-0.129,1
"30969",61,444,1,"969","cot","false",0.088,1
"30970",61,446,1,"838","suites","false",-0.194,1
"30971",61,448,1,"954","windbag","false",0.056,1
"30972",61,449,1,"732","criticized","false",-0.422,1
"30973",61,452,1,"453","soft","false",-1.024,1
"30974",61,453,1,"439","jogs","false",-1.054,1
"30975",61,454,1,"492","tutors","false",-0.94,1
"30976",61,460,1,"689","distinguish","false",-0.515,1
"30977",61,462,1,"868","Newton","false",-0.129,1
"30978",61,464,1,"1,118","bacteriologist","false",0.41,1
"30979",61,469,1,"1,843","orientalist","false",1.972,1
"30980",61,470,1,"1,077","east","false",0.321,1
"30981",61,471,1,"1,199","unschooled","false",0.584,1
"30982",61,474,1,"1,174","rhetoric","false",0.53,1
"30983",61,477,1,"624","vampires","false",-0.655,1
"30984",61,481,1,"964","contract","false",0.078,1
"30985",61,484,1,"616","supermarket","false",-0.672,1
"30986",61,485,1,"670","flattering","false",-0.556,1
"30987",61,489,1,"2,088","goodby","false",2.5,1
"30988",61,491,1,"942","regrets","false",0.03,1
"30989",61,495,1,"875","sluggish","false",-0.114,1
"30990",61,497,1,"576","morning","false",-0.759,1
"30991",61,500,1,"1,638","Midwest","false",1.53,1
"30992",62,1,1,"985","tripping","false",-0.891,1
"30993",62,2,1,"1,885","hustler","false",0.663,1
"30994",62,5,1,"941","Vegas","false",-0.967,1
"30995",62,6,1,"1,016","thoroughly","false",-0.838,1
"30996",62,7,1,"938","layoff","false",-0.972,1
"30997",62,9,1,"985","escapable","false",-0.891,1
"30998",62,11,1,"1,186","nuisance","false",-0.544,1
"30999",62,14,1,"1,338","fingertips","false",-0.282,1
"31000",62,15,1,"1,172","impenetrable","false",-0.568,1
"31001",62,22,1,"2,596","bazooka","false",1.891,1
"31002",62,25,1,"1,229","borrower","false",-0.47,1
"31003",62,27,1,"1,119","anguished","false",-0.66,1
"31004",62,30,1,"1,047","bunsen","false",-0.784,1
"31005",62,32,1,"1,055","amazing","false",-0.77,1
"31006",62,33,1,"631","trick","false",-1.503,1
"31007",62,36,1,"685","bankers","false",-1.409,1
"31008",62,43,1,"1,830","discountenance","false",0.568,1
"31009",62,44,1,"1,438","sonnet","false",-0.109,1
"31010",62,46,1,"1,745","typeset","false",0.421,1
"31011",62,47,1,"686","handsome","false",-1.408,1
"31012",62,49,1,"1,373","nationalizing","false",-0.221,1
"31013",62,51,1,"1,617","impeded","false",0.2,1
"31014",62,52,1,"681","doom","false",-1.416,1
"31015",62,56,1,"2,006","archangel","false",0.872,1
"31016",62,61,1,"772","studying","false",-1.259,1
"31017",62,62,1,"1,164","outboard","false",-0.582,1
"31018",62,63,1,"921","schoolhouse","false",-1.002,1
"31019",62,64,1,"924","Eisenhower's","false",-0.997,1
"31020",62,65,1,"789","Claire","false",-1.23,1
"31021",62,67,1,"692","slavery","false",-1.397,1
"31022",62,68,1,"558","riot","false",-1.629,1
"31023",62,74,1,"885","yolk","false",-1.064,1
"31024",62,75,1,"1,441","cooperates","false",-0.104,1
"31025",62,76,1,"2,282","hydrochloride","false",1.349,1
"31026",62,77,1,"906","sweepstake","false",-1.028,1
"31027",62,85,1,"673","man's","false",-1.43,1
"31028",62,86,1,"680","agree","false",-1.418,1
"31029",62,91,1,"2,764","misconstructions","false",2.181,1
"31030",62,92,1,"1,814","deism","false",0.541,1
"31031",62,93,1,"2,042","thermostat","false",0.934,1
"31032",62,99,1,"1,164","tiring","false",-0.582,1
"31033",62,100,1,"1,699","inventive","false",0.342,1
"31034",62,104,1,"984","cereals","false",-0.893,1
"31035",62,106,1,"698","designer","false",-1.387,1
"31036",62,113,1,"1,648","powderpuff","false",0.254,1
"31037",62,117,1,"1,279","successful","false",-0.383,1
"31038",62,118,1,"809","winked","false",-1.195,1
"31039",62,119,1,"2,732","antagonistic","false",2.126,1
"31040",62,121,1,"1,042","downbeat","false",-0.793,1
"31041",62,122,1,"2,208","offenders","false",1.221,1
"31042",62,123,1,"2,334","sacrificing","false",1.439,1
"31043",62,124,1,"684","ducks","false",-1.411,1
"31044",62,127,1,"3,443","deadpan","false",3.354,1
"31045",62,129,1,"1,367","flourmill","false",-0.231,1
"31046",62,132,1,"1,102","logically","false",-0.689,1
"31047",62,133,1,"877","immobilize","false",-1.078,1
"31048",62,135,1,"1,928","heartsick","false",0.737,1
"31049",62,136,1,"1,877","congregate","false",0.649,1
"31050",62,138,1,"676","eggs","false",-1.425,1
"31051",62,140,1,"1,552","rudely","false",0.088,1
"31052",62,141,1,"1,489","reproach","false",-0.021,1
"31053",62,142,1,"673","single","false",-1.43,1
"31054",62,143,1,"1,195","oasis","false",-0.528,1
"31055",62,149,1,"2,650","understructure","false",1.984,1
"31056",62,150,1,"1,186","seduction","false",-0.544,1
"31057",62,151,1,"1,325","Polly","false",-0.304,1
"31058",62,155,1,"678","volume","false",-1.421,1
"31059",62,156,1,"1,740","bridle","false",0.413,1
"31060",62,157,1,"1,206","threat","false",-0.509,1
"31061",62,158,1,"2,622","experimentalism","false",1.936,1
"31062",62,159,1,"1,337","instantly","false",-0.283,1
"31063",62,161,1,"1,446","overwhelm","false",-0.095,1
"31064",62,164,1,"871","niece","false",-1.088,1
"31065",62,165,1,"1,049","deed","false",-0.781,1
"31066",62,169,1,"1,091","righthander","false",-0.708,1
"31067",62,172,1,"3,665","bibliographical","false",3.737,1
"31068",62,174,1,"1,360","prompted","false",-0.244,1
"31069",62,175,1,"1,241","unpublished","false",-0.449,1
"31070",62,176,1,"1,835","compulsions","false",0.577,1
"31071",62,177,1,"639","tall","false",-1.489,1
"31072",62,178,1,"1,582","orthodoxy","false",0.14,1
"31073",62,179,1,"3,478","clodhoppers","false",3.414,1
"31074",62,183,1,"2,343","hypothermia","false",1.454,1
"31075",62,185,1,"1,013","aspires","false",-0.843,1
"31076",62,187,1,"726","steadily","false",-1.338,1
"31077",62,190,1,"1,807","Mongol","false",0.528,1
"31078",62,191,1,"802","entice","false",-1.207,1
"31079",62,196,1,"791","phrase","false",-1.226,1
"31080",62,197,1,"1,582","parallels","false",0.14,1
"31081",62,199,1,"558","jumps","false",-1.629,1
"31082",62,201,1,"1,303","speculator","false",-0.342,1
"31083",62,204,1,"1,308","textual","false",-0.333,1
"31084",62,205,1,"1,425","turnpikes","false",-0.131,1
"31085",62,206,1,"1,311","diarrhea","false",-0.328,1
"31086",62,207,1,"2,274","precious","false",1.335,1
"31087",62,208,1,"1,732","ministrations","false",0.399,1
"31088",62,209,1,"828","totals","false",-1.162,1
"31089",62,214,1,"1,068","glacial","false",-0.748,1
"31090",62,215,1,"1,056","subserve","false",-0.769,1
"31091",62,216,1,"724","halfback","false",-1.342,1
"31092",62,217,1,"1,326","shakers","false",-0.302,1
"31093",62,220,1,"1,971","laborer","false",0.812,1
"31094",62,223,1,"1,089","caucuses","false",-0.712,1
"31095",62,225,1,"1,265","excommunicate","false",-0.408,1
"31096",62,227,1,"962","companionship","false",-0.931,1
"31097",62,235,1,"918","Frenchmen","false",-1.007,1
"31098",62,237,1,"662","flop","false",-1.449,1
"31099",62,239,1,"940","aerosols","false",-0.969,1
"31100",62,242,1,"895","merged","false",-1.047,1
"31101",62,247,1,"705","station's","false",-1.375,1
"31102",62,248,1,"700","confusions","false",-1.383,1
"31103",62,249,1,"1,100","reproducing","false",-0.693,1
"31104",62,251,1,"914","alloted","false",-1.014,1
"31105",62,252,1,"1,783","teaspoonfuls","false",0.487,1
"31106",62,254,1,"1,178","turbulence","false",-0.558,1
"31107",62,258,1,"1,356","dockyard","false",-0.25,1
"31108",62,263,1,"975","woodshed","false",-0.908,1
"31109",62,265,1,"2,533","emasculated","false",1.782,1
"31110",62,267,1,"1,396","patent","false",-0.181,1
"31111",62,268,1,"1,357","slices","false",-0.249,1
"31112",62,270,1,"912","Houston","false",-1.017,1
"31113",62,273,1,"2,087","perforate","false",1.012,1
"31114",62,275,1,"1,521","underexpose","false",0.035,1
"31115",62,276,1,"978","unsteady","false",-0.903,1
"31116",62,279,1,"1,410","transducers","false",-0.157,1
"31117",62,284,1,"1,103","hardwoods","false",-0.687,1
"31118",62,285,1,"1,450","toneless","false",-0.088,1
"31119",62,287,1,"1,125","lapsed","false",-0.649,1
"31120",62,288,1,"1,513","panellist","false",0.021,1
"31121",62,290,1,"1,145","unease","false",-0.615,1
"31122",62,296,1,"1,204","romanticize","false",-0.513,1
"31123",62,302,1,"1,442","chlorinate","false",-0.102,1
"31124",62,304,1,"1,094","taxpayer's","false",-0.703,1
"31125",62,309,1,"1,285","gratified","false",-0.373,1
"31126",62,312,1,"1,148","decipher","false",-0.61,1
"31127",62,313,1,"1,306","stumbling","false",-0.337,1
"31128",62,320,1,"1,001","ironing","false",-0.864,1
"31129",62,321,1,"1,279","Franklin","false",-0.383,1
"31130",62,322,1,"1,471","Rapunzel","false",-0.052,1
"31131",62,326,1,"1,750","rustling","false",0.43,1
"31132",62,327,1,"1,764","podium","false",0.454,1
"31133",62,333,1,"938","tablet","false",-0.972,1
"31134",62,334,1,"3,287","exaltation","false",3.085,1
"31135",62,335,1,"1,199","stomp","false",-0.522,1
"31136",62,340,1,"2,212","Guinea","false",1.228,1
"31137",62,342,1,"1,275","impurity","false",-0.39,1
"31138",62,343,1,"1,309","sunbaked","false",-0.332,1
"31139",62,345,1,"1,470","stripped","false",-0.054,1
"31140",62,346,1,"1,458","glorification","false",-0.074,1
"31141",62,355,1,"1,786","reversed","false",0.492,1
"31142",62,356,1,"1,080","candles","false",-0.727,1
"31143",62,360,1,"2,103","marketing","false",1.04,1
"31144",62,361,1,"1,881","roommates","false",0.656,1
"31145",62,364,1,"3,092","disconcerting","false",2.748,1
"31146",62,368,1,"1,247","chairmen","false",-0.439,1
"31147",62,373,1,"1,234","Sioux","false",-0.461,1
"31148",62,374,1,"2,489","lounging","false",1.706,1
"31149",62,375,1,"2,022","curses","false",0.9,1
"31150",62,378,1,"2,427","outvote","false",1.599,1
"31151",62,386,1,"1,085","barnyards","false",-0.718,1
"31152",62,388,1,"931","boatman","false",-0.984,1
"31153",62,392,1,"1,525","constancy","false",0.041,1
"31154",62,394,1,"1,049","repulse","false",-0.781,1
"31155",62,395,1,"1,665","remand","false",0.283,1
"31156",62,398,1,"1,195","tenderness","false",-0.528,1
"31157",62,401,1,"1,314","unarmed","false",-0.323,1
"31158",62,402,1,"1,545","ringlets","false",0.076,1
"31159",62,404,1,"3,055","restage","false",2.684,1
"31160",62,405,1,"1,006","dope","false",-0.855,1
"31161",62,410,1,"1,255","contributions","false",-0.425,1
"31162",62,415,1,"2,312","pavements","false",1.401,1
"31163",62,416,1,"874","adopts","false",-1.083,1
"31164",62,420,1,"1,231","homeowners","false",-0.466,1
"31165",62,421,1,"1,698","persuaders","false",0.34,1
"31166",62,429,1,"2,189","amid","false",1.188,1
"31167",62,430,1,"2,098","definable","false",1.031,1
"31168",62,431,1,"1,033","credible","false",-0.808,1
"31169",62,433,1,"814","band","false",-1.187,1
"31170",62,434,1,"1,424","puppet's","false",-0.133,1
"31171",62,436,1,"1,270","brokers","false",-0.399,1
"31172",62,438,1,"1,534","invincible","false",0.057,1
"31173",62,439,1,"731","length","false",-1.33,1
"31174",62,441,1,"1,578","disciple","false",0.133,1
"31175",62,445,1,"645","hang","false",-1.478,1
"31176",62,448,1,"1,413","imposes","false",-0.152,1
"31177",62,450,1,"1,613","gasmask","false",0.193,1
"31178",62,453,1,"1,675","beginners","false",0.301,1
"31179",62,455,1,"1,134","passenger","false",-0.634,1
"31180",62,461,1,"1,159","vigilance","false",-0.591,1
"31181",62,463,1,"1,742","snaked","false",0.416,1
"31182",62,464,1,"848","awoke","false",-1.128,1
"31183",62,467,1,"2,037","coeds","false",0.926,1
"31184",62,473,1,"1,005","workhouse","false",-0.857,1
"31185",62,475,1,"1,162","politician","false",-0.585,1
"31186",62,479,1,"1,257","relishing","false",-0.421,1
"31187",62,481,1,"1,037","marveled","false",-0.801,1
"31188",62,483,1,"1,231","sources","false",-0.466,1
"31189",62,487,1,"1,007","deceptive","false",-0.853,1
"31190",62,494,1,"2,483","accentuates","false",1.696,1
"31191",62,496,1,"1,204","transit","false",-0.513,1
"31192",62,498,1,"1,420","grocer","false",-0.14,1
"31193",63,1,1,"496","beauty's","false",-1.04,1
"31194",63,3,1,"497","motorist","false",-1.036,1
"31195",63,6,1,"783","carcasses","false",0.149,1
"31196",63,7,1,"532","altercation","false",-0.891,1
"31197",63,12,1,"640","diagonals","false",-0.443,1
"31198",63,14,1,"545","custodian","false",-0.837,1
"31199",63,15,1,"520","severance","false",-0.94,1
"31200",63,20,1,"559","maverick","false",-0.779,1
"31201",63,22,1,"602","handsomer","false",-0.601,1
"31202",63,23,1,"530","deliberate","false",-0.899,1
"31203",63,25,1,"727","deacons","false",-0.083,1
"31204",63,27,1,"652","abstractionism","false",-0.394,1
"31205",63,30,1,"567","nonchalant","false",-0.746,1
"31206",63,32,1,"475","social","false",-1.127,1
"31207",63,35,1,"462","sounder","false",-1.181,1
"31208",63,36,1,"643","bullfighter","false",-0.431,1
"31209",63,38,1,"462","school's","false",-1.181,1
"31210",63,41,1,"461","dissertation","false",-1.185,1
"31211",63,46,1,"495","supportive","false",-1.044,1
"31212",63,47,1,"484","mainline","false",-1.09,1
"31213",63,48,1,"539","walrus","false",-0.862,1
"31214",63,54,1,"466","examination","false",-1.164,1
"31215",63,55,1,"412","alien","false",-1.388,1
"31216",63,57,1,"568","passionflower","false",-0.742,1
"31217",63,58,1,"373","blackhead","false",-1.549,1
"31218",63,64,1,"602","pipette","false",-0.601,1
"31219",63,65,1,"708","advisability","false",-0.162,1
"31220",63,66,1,"639","Felice's","false",-0.447,1
"31221",63,67,1,"582","wrap","false",-0.684,1
"31222",63,70,1,"480","shepherd","false",-1.106,1
"31223",63,77,1,"523","depressants","false",-0.928,1
"31224",63,80,1,"614","grips","false",-0.551,1
"31225",63,82,1,"482","mope","false",-1.098,1
"31226",63,92,1,"568","outlined","false",-0.742,1
"31227",63,94,1,"482","steady","false",-1.098,1
"31228",63,95,1,"576","obsessive","false",-0.708,1
"31229",63,97,1,"372","drug","false",-1.554,1
"31230",63,100,1,"601","shred","false",-0.605,1
"31231",63,102,1,"589","flippers","false",-0.655,1
"31232",63,106,1,"573","illuminating","false",-0.721,1
"31233",63,108,1,"441","Willie's","false",-1.268,1
"31234",63,109,1,"467","confidence","false",-1.16,1
"31235",63,111,1,"519","educating","false",-0.945,1
"31236",63,120,1,"463","loon","false",-1.177,1
"31237",63,123,1,"544","uncorked","false",-0.841,1
"31238",63,130,1,"481","escaped","false",-1.102,1
"31239",63,132,1,"509","primping","false",-0.986,1
"31240",63,135,1,"503","initials","false",-1.011,1
